pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag_x,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,date,open,high,low,close,volume,open_count,high_count,low_count,close_count,max_count,date_1d,open_1d,high_1d,low_1d,close_1d,volume_1d,sma200_1d,ichimoku-tenkan_1d,ichimoku-kinjun_1d,ichimoku-spanA_1d,ichimoku-spanB_1d,ichimoku-chiku_1d,close_sup_sma200_1d,date_4h,open_4h,high_4h,low_4h,close_4h,volume_4h,sma200_4h,close_sup_sma200_4h,volume_sma,ichimoku-tenkan,ichimoku-kinjun,ichimoku-spanA,ichimoku-spanB,ichimoku-chiku,ichimoku-spanA-futur,ichimoku-spanB-futur,ichimoku-futur,sma200,atr,stoploss_prices,kinjun_threshold,engulfing,last_candle_under_cloud,custom_sell_signal,custom_exit_signal,adx_range,is_hammer,is_bullish_engulfing,is_strong_bullish_candle,rsi,atr_strength,adx,close_sup_sma200,ichimoku-chiku-free,kinjun_flat,ichimoku-tenkan_sup_kinjun,tenkan_kinjun_increasing,kinjun_proximity,tenkan_proximity,proximity,volume_sup_avg,enter_tag_y,enter_long,timestamp,entry_type,is_loss
BTC/USDT,464.9243238,464.9243238,0.01347,2022-05-08 19:00:00,2022-05-09 02:25:00+00:00,34515.54,33469.74213040232,0.001,0.001,445,-0.032236797713919435,-15.00265905,stop_loss,32789.763,-0.05,33469.74213040232,-0.030299333853611388,33436.22,34763.34,0,hammer_rebond,1.0,0,1652036400000,1652063100000,"[{'amount': 0.01347, 'safe_price': 34515.54, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652036400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 465.3892481237999}, {'amount': 0.01347, 'safe_price': 33469.74213040232, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652063100000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 451.28826392301573}]",0.0,2022-05-08 19:00:00,34068.7,34629.53,33821.5,34515.54,3341.3983,14.0,15.0,1.0,15.0,15.0,2022-05-07 00:00:00+00:00,36013.77,36146.3,34785.0,35472.39,34281.70682,,37404.385,38880.5,43508.4875,41256.06,30452.62,0,2022-05-08 12:00:00+00:00,34786.25,34843.01,34301.01,34357.92,9249.33238,40044.90264999998,0,3324.9646935,34292.41499999999,34855.545,36042.685,37380.98,34515.54,34573.98,35075.075,0,37482.272699999936,353.55993919534984,33469.74213040232,34820.689455,0,0,35782.1948783907,36668.07851874419,0,0,0,0,42.66670013762978,1.0243500150811773,33.99878712569819,0,0,1,0,0,0.0225744569479548,0.0065237458487539,0,1,hammer_rebond,1.0,2022-05-08 19:00:00,hammer_rebond,1
XRP/USDT,465.15625,465.15625,812.5,2022-05-08 19:00:00,2022-05-09 07:20:00+00:00,0.5725,0.5528,0.001,0.001,740,-0.036339730138856774,-16.92055625,stop_loss,0.5439,-0.05,0.5528,-0.03444579664727365,0.5517,0.5789,0,hammer_rebond,1.0,0,1652036400000,1652080800000,"[{'amount': 812.5, 'safe_price': 0.5725, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652036400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 465.62140624999995}, {'amount': 812.5, 'safe_price': 0.5528, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652080800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 449.59914999999995}]",0.0,2022-05-08 19:00:00,0.5682,0.5734,0.5641,0.5724,14060726.0,4.0,4.0,4.0,4.0,4.0,2022-05-07 00:00:00+00:00,0.6022,0.6044,0.5692,0.5808,243420987.0,,0.61175,0.6831,0.785575,0.77575,0.4055,0,2022-05-08 12:00:00+00:00,0.5749,0.576,0.5666,0.5691,53211036.0,0.6985784999999991,0,15880485.2,0.5672,0.57655,0.597675,0.6085499999999999,0.5724,0.571875,0.58155,0,0.6058044999999994,0.0066116371611284,0.5527797814194358,0.57597345,0,0,0.5947732743222568,0.6135742000983837,0,0,0,0,42.54197716198789,1.155072879302656,50.05724832984313,0,0,0,0,0,0.0144826988118983,0.0017630465444287,1,0,hammer_rebond,1.0,2022-05-08 19:00:00,hammer_rebond,1
XRP/USDT,449.35384,449.35384,824.2,2022-05-09 10:00:00,2022-05-09 10:25:00+00:00,0.5452,0.5328,0.001,0.001,25,-0.024696506721451697,-11.1085676,stop_loss,0.518,-0.05,0.5328,-0.02281397371510363,0.5328,0.5461,0,hammer_rebond,1.0,0,1652090400000,1652091900000,"[{'amount': 824.2, 'safe_price': 0.5452, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652090400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 449.80319384}, {'amount': 824.2, 'safe_price': 0.5328, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652091900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 439.57289376}]",0.0,2022-05-09 10:00:00,0.5473,0.5689,0.5428,0.5453,26977918.0,4.0,4.0,4.0,4.0,4.0,2022-05-08 00:00:00+00:00,0.5808,0.5833,0.5572,0.5662,335981906.0,,0.6072,0.67855,0.7836000000000001,0.77575,0.3904,0,2022-05-09 04:00:00+00:00,0.5643,0.57,0.5512,0.552,58674103.0,0.6934094999999993,0,17240414.55,0.55875,0.55875,0.578925,0.5877,0.5453,0.55875,0.57005,0,0.6025494999999995,0.0095219569389487,0.5327618215305255,0.5581912499999999,0,0,0.5890939138778976,0.6112836142866473,0,0,0,0,26.03303740869905,1.746186858417164,47.65490276207266,0,0,1,1,0,0.0240715883668903,0.0240715883668903,0,1,hammer_rebond,1.0,2022-05-09 10:00:00,hammer_rebond,1
BNB/USDT,443.8764,443.8764,1.452,2022-05-09 20:00:00,2022-05-09 23:55:00+00:00,305.7,297.86865730848285,0.001,0.001,235,-0.02756455631337017,-12.24749128,stop_loss,290.41499999999996,-0.05,297.86865730848285,-0.025617738604897355,295.4,316.8,0,hammer_rebond,1.0,0,1652126400000,1652140500000,"[{'amount': 1.452, 'safe_price': 305.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652126400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 444.32027639999995}, {'amount': 1.452, 'safe_price': 297.86865730848285, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652140500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 432.93779570232897}]",0.0,2022-05-09 20:00:00,306.9,309.4,300.0,305.8,165878.7086,15.0,15.0,,15.0,15.0,2022-05-08 00:00:00+00:00,365.5,367.0,349.5,355.9,785184.087,,381.55,390.45,423.8,391.75,298.6,0,2022-05-09 16:00:00+00:00,324.4,326.6,300.0,305.8,697076.2299,402.0879999999993,0,84914.740445,318.85,329.85,359.425,366.4,305.8,324.35,339.1,0,377.2950000000002,7.054685383034296,297.86865730848285,329.52015,0,0,353.2093707660686,374.4713828317232,0,0,0,0,17.546587914465825,2.3069605569111498,62.63404105794069,0,0,0,0,0,0.0729119296649992,0.0409283362082484,0,1,hammer_rebond,1.0,2022-05-09 20:00:00,hammer_rebond,1
XRP/USDT,437.77618,437.77618,852.7,2022-05-10 17:00:00,2022-05-10 21:40:00+00:00,0.5134,0.4984,0.001,0.001,280,-0.03115661121114958,-13.65326186,stop_loss,0.4878,-0.05,0.4984,-0.029406410855772558,0.498,0.5254,0,hammer_rebond,1.0,0,1652202000000,1652218800000,"[{'amount': 852.7, 'safe_price': 0.5134, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652202000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 438.21395617999997}, {'amount': 852.7, 'safe_price': 0.4984, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652218800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 425.41066568}]",0.0,2022-05-10 17:00:00,0.5174,0.5191,0.5094,0.5135,23864753.0,4.0,4.0,4.0,4.0,4.0,2022-05-09 00:00:00+00:00,0.5663,0.5789,0.47,0.4873,841979616.33,,0.5636,0.63495,0.78175,0.77575,0.3925,0,2022-05-10 12:00:00+00:00,0.5239,0.5371,0.5063,0.5174,134365111.0,0.6825259999999992,0,41645254.95,0.5217,0.5035499999999999,0.5502,0.5640000000000001,0.5135,0.512625,0.52445,0,0.5887824999999997,0.0139693026667072,0.4983027486666463,0.5030464499999999,0,0,0.5523886053334144,0.5959385528207312,0,0,0,0,46.134855701768814,2.720409477450287,21.3828535402772,0,0,0,1,0,0.0197597060867838,0.0157178455050797,0,0,hammer_rebond,1.0,2022-05-10 17:00:00,hammer_rebond,1
BTC/USDT,365.572298,365.572298,0.01222,2022-05-11 19:00:00,2022-05-11 20:55:00+00:00,29915.9,28505.359097650082,0.001,0.001,115,-0.049054003608268004,-17.95071761,stop_loss,28420.105,-0.05,28505.359097650082,-0.04715020782760737,28200.0,30046.0,0,hammer_rebond,1.0,0,1652295600000,1652302500000,"[{'amount': 0.01222, 'safe_price': 29915.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652295600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 365.93787029799995}, {'amount': 0.01222, 'safe_price': 28505.359097650082, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652302500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 348.6838236614572}]",0.0,2022-05-11 19:00:00,29924.38,30266.1,29750.0,29915.9,4928.23052,15.0,15.0,,15.0,15.0,2022-05-10 00:00:00+00:00,30074.23,32658.99,29730.4,31017.1,165532.00311,,34877.085,36353.2,43024.245,41256.06,29919.21,0,2022-05-11 12:00:00+00:00,31533.14,32000.0,29039.54,30977.61,80668.283147,38923.14609999999,0,8773.60286135,30601.065,30601.065,31402.6025,32246.87,29915.9,30601.065,30857.885,0,35126.89519999993,952.203644699839,28505.35909765008,30570.463935000003,0,0,32762.29228939968,35982.6603945376,0,0,0,0,42.45583220989218,3.182934976717528,21.656868322090368,0,0,1,1,0,0.0223902338039542,0.0223902338039542,0,0,hammer_rebond,1.0,2022-05-11 19:00:00,hammer_rebond,1
LTC/USDT,251.8116,251.8116,3.764,2022-05-11 23:00:00,2022-05-12 03:55:00+00:00,66.9,62.41391634664551,0.001,0.001,295,-0.06892057970542839,-17.37235645,stop_loss,63.555,-0.05,62.41391634664551,-0.06705655685133782,61.9,69.9,0,hammer_rebond,1.0,0,1652310000000,1652327700000,"[{'amount': 3.764, 'safe_price': 66.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652310000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 252.06341159999997}, {'amount': 3.764, 'safe_price': 62.41391634664551, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652327700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 235.16090710990244}]",0.0,2022-05-11 23:00:00,67.4,68.0,65.5,66.9,67024.488,15.0,,1.0,15.0,15.0,2022-05-10 00:00:00+00:00,76.2,85.0,73.3,80.2,1335840.74274,,90.2,94.2,115.175,112.05,63.2,0,2022-05-11 16:00:00+00:00,74.3,75.2,67.6,68.1,311214.084,102.82999999999994,0,99128.5019235,71.75,73.5,80.575,84.55,66.9,72.625,74.6,0,92.07950000000004,3.315367306708987,62.41391634664551,73.4265,0,0,81.23073461341797,91.4904393438176,0,0,0,0,34.65182524122024,4.955705989101624,41.04128822476019,0,0,1,0,0,0.0897959183673468,0.0675958188153309,0,0,hammer_rebond,1.0,2022-05-11 23:00:00,hammer_rebond,1
BTC/USDT,297.290136,297.290136,0.0103,2022-05-11 23:00:00,2022-05-12 04:25:00+00:00,28863.12,27224.666523892753,0.001,0.001,325,-0.05865091558681474,-17.45377501,stop_loss,27419.963999999996,-0.05,27224.666523892753,-0.05676633281874055,27113.0,30243.0,0,hammer_rebond,1.0,0,1652310000000,1652329500000,"[{'amount': 0.0103, 'safe_price': 28863.12, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652310000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 297.587426136}, {'amount': 0.0103, 'safe_price': 27224.666523892753, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652329500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 280.6944792612914}]",0.0,2022-05-11 23:00:00,29117.98,29358.58,28537.73,28863.11,6822.59727,15.0,15.0,15.0,15.0,15.0,2022-05-10 00:00:00+00:00,30074.23,32658.99,29730.4,31017.1,165532.00311,,34877.085,36353.2,43024.245,41256.06,29919.21,0,2022-05-11 16:00:00+00:00,30977.61,31131.58,29190.0,29372.22,24083.64371,38853.51324999999,0,9617.6275999,29892.5,29973.795,31398.2925,32246.87,28863.11,29933.1475,30221.995000000003,0,34937.79169999993,1009.5269522144966,27224.666523892756,29943.821205,0,0,32241.048904429,35342.19781961652,0,0,0,0,38.85525645487864,3.497637476399794,30.19313000842349,0,0,1,0,0,0.0370552010514517,0.0344363970895709,0,0,hammer_rebond,1.0,2022-05-11 23:00:00,hammer_rebond,1
BTC/USDT,404.7636356,404.7636356,0.01492,2022-05-12 06:00:00,2022-05-12 07:30:00+00:00,27128.93,28273.1,0.001,0.001,90,0.04009300365143751,16.24441811,take_profit_1.5R,25772.4835,-0.05,26562.380455640403,-0.020883593431793912,26750.0,28500.0,0,hammer_rebond,1.0,0,1652335200000,1652340600000,"[{'amount': 0.01492, 'safe_price': 27128.93, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652335200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 405.16839923559996}, {'amount': 0.01492, 'safe_price': 28273.1, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652340600000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 422.2564866519999}]",0.0,2022-05-12 06:00:00,27793.63,27867.97,26700.0,27128.94,19603.254308,15.0,15.0,,14.0,15.0,2022-05-11 00:00:00+00:00,31017.11,32162.59,27785.0,29103.94,207063.739278,,33904.384999999995,35380.5,42640.115,41256.06,31373.1,0,2022-05-12 00:00:00+00:00,29103.94,30243.0,28367.07,28406.15,28747.69935,38709.16945,0,10686.853356299998,28471.5,29431.295,31163.6375,31986.775,27128.94,28951.3975,29679.495000000003,0,34611.34539999993,992.7870887191982,26562.380455640403,29401.863705,0,0,31665.0691774384,34782.552400795685,0,0,0,0,32.0886682227355,3.6595130097939625,35.12333176559859,0,0,0,0,0,0.0782281241787016,0.0471545229439966,0,1,hammer_rebond,1.0,2022-05-12 06:00:00,hammer_rebond,0
LTC/USDT,180.3125,180.3125,3.125,2022-05-12 07:00:00,2022-05-12 15:00:00+00:00,57.7,65.7,0.001,0.001,480,0.13637315890348817,24.614375,take_profit_1.5R,54.815,-0.05,52.516954596230875,-0.08982747666844237,54.7,66.2,0,hammer_rebond,1.0,0,1652338800000,1652367600000,"[{'amount': 3.125, 'safe_price': 57.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652338800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 180.49281249999999}, {'amount': 3.125, 'safe_price': 65.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652367600000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 205.5178125}]",0.0,2022-05-12 07:00:00,57.0,60.0,55.9,57.6,169946.164,,,15.0,15.0,15.0,2022-05-11 00:00:00+00:00,80.1,82.8,64.2,66.6,2156656.19047,,85.65,89.65,113.2,112.05,64.5,0,2022-05-12 00:00:00+00:00,66.7,69.9,61.9,62.1,336108.69721,102.34149999999993,0,116637.226034,62.150000000000006,68.6,80.175,84.05,57.6,65.375,69.7,0,90.61,3.5484908075382493,52.51695459623088,68.53139999999999,0,0,76.7969816150765,87.23033511751365,0,0,0,0,26.45409759085836,6.160574318642794,50.457610266176985,0,0,1,0,0,0.1690962099125363,0.082864038616251,0,1,hammer_rebond,1.0,2022-05-12 07:00:00,hammer_rebond,0
ETH/USDT,334.037648,334.037648,0.1736,2022-05-12 23:00:00,2022-05-13 03:10:00+00:00,1924.18,2083.17,0.001,0.001,250,0.08046431320241464,26.90498804,take_profit_1.5R,1827.971,-0.05,1826.2377560472971,-0.050900770173633925,1924.18,2096.07,0,hammer_rebond,1.0,0,1652396400000,1652411400000,"[{'amount': 0.1736, 'safe_price': 1924.18, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652396400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 334.371685648}, {'amount': 0.1736, 'safe_price': 2083.17, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652411400000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 361.999950312}]",0.0,2022-05-12 23:00:00,1914.44,1932.0,1897.82,1924.18,37038.6242,15.0,,15.0,15.0,15.0,2022-05-11 00:00:00+00:00,2342.04,2451.37,2005.0,2084.99,2022864.83806,,2485.425,2592.5,3168.5425,2940.17,1859.84,0,2022-05-12 16:00:00+00:00,1968.23,2044.18,1900.1,1945.28,216424.0921,2856.475400000005,0,99491.573588,1963.165,1997.5,2235.31,2243.67,1924.18,1980.3325,2125.685,0,2492.9767,80.04448790540584,1826.237756047297,1995.5025,0,0,2285.773975810812,2543.5476271829543,0,0,0,0,42.905073764270426,4.159927236818065,34.03279422646226,0,0,1,0,0,0.0415819774718397,0.024819615264127,0,0,hammer_rebond,1.0,2022-05-12 23:00:00,hammer_rebond,0
BTC/USDT,368.660239,368.660239,0.01279,2022-05-12 23:00:00,2022-05-13 05:25:00+00:00,28824.1,30919.29,0.001,0.001,385,0.0705455919405911,26.03336214,take_profit_1.5R,27382.894999999997,-0.05,27494.83026649104,-0.04611660844602117,28751.67,31083.37,0,hammer_rebond,1.0,0,1652396400000,1652419500000,"[{'amount': 0.01279, 'safe_price': 28824.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652396400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 369.0288992389999}, {'amount': 0.01279, 'safe_price': 30919.29, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652419500000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 395.85317681909993}]",0.0,2022-05-12 23:00:00,28445.2,28843.7,28344.98,28821.52,3446.31937,15.0,15.0,15.0,15.0,15.0,2022-05-11 00:00:00+00:00,31017.11,32162.59,27785.0,29103.94,207063.739278,,33904.384999999995,35380.5,42640.115,41256.06,31373.1,0,2022-05-12 16:00:00+00:00,29021.26,29967.03,28186.74,28641.15,22756.91072,38433.02245,0,8980.734179399999,28968.925,28471.5,30140.6475,30429.495000000003,28821.52,28720.2125,29431.295,0,33773.210899999925,900.3354670179207,27494.83026649104,28443.0285,0,0,31231.96593403584,34087.43982240419,0,0,0,0,49.16171971421176,3.1238306203764434,19.166630070347253,0,0,1,1,1,0.0009237307482921,0.0180788551870667,1,0,hammer_rebond,1.0,2022-05-12 23:00:00,hammer_rebond,0
XRP/USDT,353.87574,353.87574,792.2,2022-05-13 15:00:00,2022-05-13 17:40:00+00:00,0.4467,0.424,0.001,0.001,160,-0.05271357252552686,-18.67270854,stop_loss,0.4244,-0.05,0.424,-0.05101923980744061,0.424,0.4475,0,hammer_rebond,1.0,0,1652454000000,1652463600000,"[{'amount': 792.2, 'safe_price': 0.4467, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652454000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 354.22961574}, {'amount': 792.2, 'safe_price': 0.424, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652463600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 336.2286928}]",0.0,2022-05-13 15:00:00,0.4498,0.4541,0.4458,0.4468,21000881.0,4.0,4.0,4.0,4.0,4.0,2022-05-12 00:00:00+00:00,0.4172,0.4296,0.3361,0.3856,1567507931.5,,0.49665,0.5611,0.772575,0.77575,0.4076,0,2022-05-13 08:00:00+00:00,0.4323,0.4572,0.4322,0.455,96192781.0,0.6542709999999992,0,33472361.9,0.4446,0.4159,0.39255,0.4366,0.4468,0.43025,0.42135,1,0.5247729999999998,0.0148517888439673,0.4239097055780162,0.4154840999999999,0,7,0.4599535776879348,0.5092038630059782,0,0,0,0,59.991863894907446,3.324035103842301,32.20749671740355,0,0,1,1,0,0.0742967059389275,0.0049482681061627,0,0,hammer_rebond,1.0,2022-05-13 15:00:00,hammer_rebond,1
XRP/USDT,442.12824,442.12824,1036.4,2022-05-13 20:00:00,2022-05-14 11:10:00+00:00,0.4266,0.4105,0.001,0.001,910,-0.03966286877679283,-17.55361044,stop_loss,0.4053,-0.05,0.4105,-0.037914483442616276,0.4078,0.4413,0,hammer_rebond,1.0,0,1652472000000,1652526600000,"[{'amount': 1036.4, 'safe_price': 0.4266, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652472000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 442.57036823999994}, {'amount': 1036.4, 'safe_price': 0.4105, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652526600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 425.8676422}]",0.0,2022-05-13 20:00:00,0.4263,0.4287,0.4232,0.4265,9306820.0,4.0,4.0,4.0,4.0,4.0,2022-05-12 00:00:00+00:00,0.4172,0.4296,0.3361,0.3856,1567507931.5,,0.49665,0.5611,0.772575,0.77575,0.4076,0,2022-05-13 16:00:00+00:00,0.4338,0.4408,0.4181,0.4265,62690683.0,0.6509784999999991,0,31291314.7,0.43765,0.41795,0.387825,0.4327999999999999,0.4265,0.4277999999999999,0.401,1,0.5194994999999998,0.0136762372732402,0.4104256813633798,0.41753205,0,0,0.4551524745464805,0.4993258930097554,0,0,0,0,50.07311976495453,3.206620697125509,23.499638181254728,0,0,1,1,0,0.0199784663237229,0.0259339654975436,0,0,hammer_rebond,1.0,2022-05-13 20:00:00,hammer_rebond,1
XRP/USDT,433.40931,433.40931,1068.3,2022-05-14 13:00:00,2022-05-14 14:00:00+00:00,0.4057,0.3969,0.001,0.001,60,-0.02364556813657134,-10.25845758,stop_loss,0.3855,-0.05,0.3969,-0.02186631425739327,0.3961,0.4083,0,hammer_rebond,1.0,0,1652533200000,1652536800000,"[{'amount': 1068.3, 'safe_price': 0.4057, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652533200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 433.84271930999995}, {'amount': 1068.3, 'safe_price': 0.3969, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652536800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 424.4322782699999}]",0.0,2022-05-14 13:00:00,0.4095,0.4123,0.4048,0.4057,19653459.0,4.0,4.0,4.0,4.0,4.0,2022-05-13 00:00:00+00:00,0.3856,0.4659,0.3813,0.4228,698396767.0,,0.49665,0.56105,0.772575,0.8051,0.4006,0,2022-05-14 08:00:00+00:00,0.4281,0.4339,0.403,0.4095,96287392.0,0.6443454999999991,0,18347624.8,0.41925,0.4301,0.424525,0.42725,0.4057,0.424675,0.4159,1,0.5043744999999996,0.010730327388449,0.3968288363057755,0.4296699,0,0,0.4461356547768981,0.4799690705531871,0,0,0,0,37.437113556030624,2.64489213419991,13.615346747455092,0,0,1,0,0,0.0567309927923739,0.03231961836613,0,1,hammer_rebond,1.0,2022-05-14 13:00:00,hammer_rebond,1
ETH/USDT,428.25126,428.25126,0.2185,2022-05-18 18:00:00,2022-05-18 23:35:00+00:00,1959.96,1913.610697503392,0.001,0.001,335,-0.025598838996866123,-10.97369779,stop_loss,1861.962,-0.05,1913.610697503392,-0.023648085928594464,1912.72,1993.9,0,hammer_rebond,1.0,0,1652896800000,1652916900000,"[{'amount': 0.2185, 'safe_price': 1959.96, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652896800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 428.67951125999997}, {'amount': 0.2185, 'safe_price': 1913.610697503392, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652916900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 418.5420613418956}]",0.0,2022-05-18 18:00:00,1977.52,1978.3,1955.01,1959.96,23229.9973,15.0,15.0,15.0,15.0,15.0,2022-05-17 00:00:00+00:00,2023.66,2122.42,2008.0,2090.72,568249.0448,,2165.3900000000003,2419.77,3131.695,3012.67,1434.84,0,2022-05-18 12:00:00+00:00,2031.32,2035.5,1943.56,1956.07,156604.4229,2671.7454000000043,0,25604.108565,1990.55,2021.105,2066.8825,2073.06,1959.96,2005.8275,2026.955,0,2087.485200000001,28.03264499321565,1913.610697503392,2019.083895,0,0,2083.020289986431,2168.9423191942383,0,0,0,0,33.35741064626013,1.4302661785554631,30.901481145412543,0,0,1,0,0,0.0302532525524403,0.0153676119665419,0,0,hammer_rebond,1.0,2022-05-18 18:00:00,hammer_rebond,1
LTC/USDT,328.7304,328.7304,4.806,2022-05-18 20:00:00,2022-05-19 01:50:00+00:00,68.4,65.30908152011799,0.001,0.001,350,-0.047096581216759935,-15.49756006,stop_loss,64.98,-0.05,65.30908152011799,-0.04518886666494182,65.3,68.5,0,hammer_rebond,1.0,0,1652904000000,1652925000000,"[{'amount': 4.806, 'safe_price': 68.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1652904000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 329.0591304}, {'amount': 4.806, 'safe_price': 65.30908152011799, 'ft_order_side': 'sell', 'order_filled_timestamp': 1652925000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 314.18932123147266}]",0.0,2022-05-18 20:00:00,67.5,68.5,67.5,68.5,28619.15,1.0,1.0,1.0,1.0,1.0,2022-05-17 00:00:00+00:00,67.2,73.9,67.1,73.2,639716.3,,74.65,81.55,113.7,115.15,47.9,0,2022-05-18 16:00:00+00:00,67.3,68.5,66.2,68.5,161236.65,94.30099999999987,0,30077.85585,69.65,70.30000000000001,70.97500000000001,69.4,68.5,69.97500000000001,70.15,0,69.71500000000002,1.5170369597640403,65.30908152011799,70.22970000000001,0,0,73.18407391952809,77.78404516796022,0,0,0,0,43.0527212385465,2.214652496005898,23.236133857377077,0,0,1,0,0,0.0398293029871978,0.0308686288585786,0,0,hammer_rebond,1.0,2022-05-18 20:00:00,hammer_rebond,1
