pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees
BNB/USDT,451.83216,451.83216,0.703,2024-12-03 16:00:00+00:00,2024-12-03 19:10:00+00:00,642.72,686.85,0.001,0.001,190,0.06652612697235549,30.08870229,take_profit_1.5R,610.584,-0.05,617.2874106095559,-0.03957024737124126,642.0,690.0,False,hammer_rebond,1.0,False,1733241600000,1733253000000,"[{'amount': 0.703, 'safe_price': 642.72, 'ft_order_side': 'buy', 'order_filled_timestamp': 1733241600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 452.2839921599999}, {'amount': 0.703, 'safe_price': 686.85, 'ft_order_side': 'sell', 'order_filled_timestamp': 1733253000000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 483.33840554999995}]",0.0
LTC/USDT,138.34249,138.34249,1.157,2024-12-02 00:00:00+00:00,2024-12-05 13:40:00+00:00,119.57,143.44,0.001,0.001,5140,0.19723514755713464,27.31328743,take_profit_1.5R,113.59149999999998,-0.05,103.94864411868826,-0.13064611425367345,114.63,144.43,False,hammer_rebond,1.0,False,1733097600000,1733406000000,"[{'amount': 1.157, 'safe_price': 119.57, 'ft_order_side': 'buy', 'order_filled_timestamp': 1733097600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 138.48083248999998}, {'amount': 1.157, 'safe_price': 143.44, 'ft_order_side': 'sell', 'order_filled_timestamp': 1733406000000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 166.12604008}]",0.0
XRP/USDT,123.01,123.01,50.0,2024-12-02 06:00:00+00:00,2024-12-09 21:00:00+00:00,2.4602,2.0986,0.001,0.001,10980,-0.14868425615519346,-18.30794,stop_loss,2.3372,-0.05,2.0986,-0.14698939727817084,2.0215,2.9092,False,hammer_rebond,1.0,False,1733119200000,1733778000000,"[{'amount': 50.0, 'safe_price': 2.4602, 'ft_order_side': 'buy', 'order_filled_timestamp': 1733119200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 123.13300999999997}, {'amount': 50.0, 'safe_price': 2.0986, 'ft_order_side': 'sell', 'order_filled_timestamp': 1733778000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 105.03492999999997}]",0.0
LTC/USDT,291.03282,291.03282,2.493,2024-12-11 16:00:00+00:00,2024-12-17 17:40:00+00:00,116.74,128.45,0.001,0.001,8740,0.09810995925438275,28.58177133,take_profit_1.5R,110.90299999999999,-0.05,109.1765937452965,-0.06478847228630713,114.26,131.04,False,hammer_rebond,1.0,False,1733932800000,1734457200000,"[{'amount': 2.493, 'safe_price': 116.74, 'ft_order_side': 'buy', 'order_filled_timestamp': 1733932800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 291.3238528199999}, {'amount': 2.493, 'safe_price': 128.45, 'ft_order_side': 'sell', 'order_filled_timestamp': 1734457200000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 320.54607584999997}]",0.0
XRP/USDT,275.34424,275.34424,103.7,2024-12-17 14:00:00+00:00,2024-12-18 04:25:00+00:00,2.6552,2.4734,0.001,0.001,865,-0.07033061846258593,-19.38449582,stop_loss,2.5225,-0.05,2.4734,-0.06847191173973755,2.4708,2.6798,False,hammer_rebond,1.0,False,1734444000000,1734495900000,"[{'amount': 103.7, 'safe_price': 2.6552, 'ft_order_side': 'buy', 'order_filled_timestamp': 1734444000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 275.61958423999994}, {'amount': 103.7, 'safe_price': 2.4734, 'ft_order_side': 'sell', 'order_filled_timestamp': 1734495900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 256.74807158}]",0.0
LTC/USDT,485.69325,485.69325,3.909,2024-12-18 01:00:00+00:00,2024-12-18 06:35:00+00:00,124.25,120.25118278492457,0.001,0.001,335,-0.03411733858549828,-16.58713162,stop_loss,118.0375,-0.05,120.25118278492457,-0.03218363955795123,119.45,129.11,False,hammer_rebond,1.0,False,1734483600000,1734503700000,"[{'amount': 3.909, 'safe_price': 124.25, 'ft_order_side': 'buy', 'order_filled_timestamp': 1734483600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 486.1789432499999}, {'amount': 3.909, 'safe_price': 120.25118278492457, 'ft_order_side': 'sell', 'order_filled_timestamp': 1734503700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 470.5319353797763}]",0.0
ETH/USDT,427.42685,427.42685,0.1165,2024-12-19 04:00:00+00:00,2024-12-19 17:35:00+00:00,3668.9,3508.3487358464813,0.001,0.001,815,-0.04567062387189971,-19.54037175,stop_loss,3485.455,-0.05,3508.3487358464813,-0.04376005455409493,3505.02,3720.0,False,hammer_rebond,1.0,False,1734580800000,1734629700000,"[{'amount': 0.1165, 'safe_price': 3668.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1734580800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 427.85427685}, {'amount': 0.1165, 'safe_price': 3508.3487358464813, 'ft_order_side': 'sell', 'order_filled_timestamp': 1734629700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 409.1313503538412}]",0.0
LTC/USDT,458.15563,458.15563,4.321,2025-01-01 21:00:00+00:00,2025-01-03 18:50:00+00:00,106.03,111.44,0.001,0.001,2750,0.04892334864984115,22.43692213,take_profit_1.5R,100.7285,-0.05,102.66758335576753,-0.031711936661628526,104.11,111.47,False,hammer_rebond,1.0,False,1735765200000,1735930200000,"[{'amount': 4.321, 'safe_price': 106.03, 'ft_order_side': 'buy', 'order_filled_timestamp': 1735765200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 458.61378562999994}, {'amount': 4.321, 'safe_price': 111.44, 'ft_order_side': 'sell', 'order_filled_timestamp': 1735930200000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 482.01377223999987}]",0.0
LTC/USDT,469.24965,469.24965,4.047,2025-01-06 03:00:00+00:00,2025-01-06 13:10:00+00:00,115.95,111.79992360047893,0.001,0.001,610,-0.03771843786401069,-17.71706313,stop_loss,110.1525,-0.05,111.79992360047893,-0.03579194824942711,111.75,116.21,False,hammer_rebond,1.0,False,1736132400000,1736169000000,"[{'amount': 4.047, 'safe_price': 115.95, 'ft_order_side': 'buy', 'order_filled_timestamp': 1736132400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 469.7188996499999}, {'amount': 4.047, 'safe_price': 111.79992360047893, 'ft_order_side': 'sell', 'order_filled_timestamp': 1736169000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 452.9067451019493}]",0.0
XRP/USDT,460.4796,460.4796,189.0,2025-01-06 16:00:00+00:00,2025-01-07 15:05:00+00:00,2.4364,2.3499,0.001,0.001,1385,-0.03743026797533447,-17.2531107,stop_loss,2.3146,-0.05,2.3499,-0.03550597318102511,2.3462,2.4683,False,hammer_rebond,1.0,False,1736179200000,1736262300000,"[{'amount': 189.0, 'safe_price': 2.4364, 'ft_order_side': 'buy', 'order_filled_timestamp': 1736179200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 460.94007959999993}, {'amount': 189.0, 'safe_price': 2.3499, 'ft_order_side': 'sell', 'order_filled_timestamp': 1736262300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 444.57523109999994}]",0.0
XRP/USDT,5.32984,5.32984,1.7,2025-01-20 18:00:00+00:00,2025-01-20 18:05:00+00:00,3.1352,3.1438,0.001,0.001,5,0.0007395640848052177,0.0039457,take_profit_1.5R,2.9785,-0.05,2.9785,-0.05,3.1202,3.175,False,hammer_rebond,1.0,False,1737396000000,1737396300000,"[{'amount': 1.7, 'safe_price': 3.1352, 'ft_order_side': 'buy', 'order_filled_timestamp': 1737396000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 5.335169839999999}, {'amount': 1.7, 'safe_price': 3.1438, 'ft_order_side': 'sell', 'order_filled_timestamp': 1737396300000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 5.349804459999999}]",0.0
